nome_completo_do_carro,ano,preco_de_venda_USD,km_rodado,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,assentos,preco_de_venda_USD_normalizado,consumo_do_combustivel_kmpl_normalizado,preco_de_venda_USD_binned,tipo_de_combustivel_Diesel,tipo_de_combustivel_Petrol
Maruti Swift Dzire VDI,2014,7260.273972602739,80000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,-0.15174763135359445,1.0019612702011698,Baixo,1,0
Maruti Alto K10 VXI AGS,2015,4794.520547945205,38000.0,Petrol,Individual,Automatic,Second Owner,23.95,998.0,67.05,5.0,-0.3720516090259283,1.1394002230354927,Baixo,0,1
Maruti Celerio ZXI Optional,2014,5684.931506849315,46000.0,Petrol,Dealer,Manual,First Owner,21.63,998.0,67.04,5.0,-0.2924973948664744,0.5596577310798035,Baixo,0,1
Renault KWID 1.0 RXT AMT Opt,2017,5136.986301369863,20000.0,Petrol,Dealer,Automatic,First Owner,22.0,999.0,67.0,5.0,-0.3414538343492152,0.65211666298653,Baixo,0,1
Maruti Swift Dzire VXI,2015,7876.712328767123,16000.0,Petrol,Dealer,Manual,First Owner,19.1,1197.0,85.8,5.0,-0.09667163693551098,-0.07256145195808097,Baixo,0,1
Hyundai i20 1.2 Sportz,2013,5821.917808219178,23000.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,80.0,5.0,-0.28025828499578914,-0.5973283627800413,Baixo,0,1
Ford Figo 1.2P Ambiente MT,2011,3356.164383561644,25000.0,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,5.0,-0.5005622626681231,-0.30745711680219673,Baixo,0,1
Hyundai Verna SX Opt,2015,7397.260273972603,35000.0,Petrol,Dealer,Manual,Second Owner,17.7,1497.0,113.42,5.0,-0.1395085214829092,-0.4224060591727215,Baixo,0,1
Hyundai i10 Sportz 1.2,2013,3986.301369863014,37000.0,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,-0.44426235726297103,0.2422986945350945,Baixo,0,1
Maruti Baleno Delta 1.2,2017,8219.17808219178,34000.0,Petrol,Dealer,Manual,Second Owner,21.4,1197.0,83.1,5.0,-0.06607386225879798,0.5021832598945412,Baixo,0,1
Hyundai Verna SX,2012,4863.013698630137,60000.0,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,5.0,-0.3659320540905857,-0.4224060591727215,Baixo,0,1
Hyundai i10 Magna,2010,3082.1917808219177,50000.0,Petrol,Dealer,Manual,First Owner,20.36,1197.0,78.9,5.0,-0.5250404824094935,0.2422986945350945,Baixo,0,1
Maruti Alto 800 LXI,2012,2739.72602739726,38000.0,Petrol,Dealer,Manual,Second Owner,24.7,796.0,47.3,5.0,-0.5556382570862065,1.3268169769004785,Baixo,0,1
Hyundai Verna SX Opt,2012,5958.890410958904,57000.0,Petrol,Dealer,Manual,First Owner,17.7,1497.0,113.42,5.0,-0.26802039903609104,-0.4224060591727215,Baixo,0,1
Hyundai i20 1.2 Sportz,2014,6027.397260273972,62200.0,Petrol,Dealer,Manual,First Owner,17.0,1197.0,80.0,5.0,-0.2618996201897614,-0.5973283627800413,Baixo,0,1
Maruti Ritz VDi,2013,5342.465753424657,77000.0,Diesel,Dealer,Manual,First Owner,21.1,1248.0,73.9,5.0,-0.32309516954318745,0.4272165583485476,Baixo,1,0
Maruti Swift Dzire 1.2 Vxi BSIV,2012,6164.3835616438355,30000.0,Petrol,Individual,Manual,First Owner,17.5,1197.0,85.8,5.0,-0.24966051031907616,-0.4723838602033842,Baixo,0,1
Maruti Alto LXi BSIII,2009,1712.3287671232874,60000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,-0.6474315811163457,0.07737195113390706,Baixo,0,1
Maruti Alto STD,2010,1164.3835616438355,150000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,-0.6963880205990866,0.07737195113390706,Baixo,0,1
Hyundai EON Sportz,2012,2054.794520547945,40000.0,Petrol,Individual,Manual,First Owner,21.1,814.0,55.2,5.0,-0.6168338064396327,0.4272165583485476,Baixo,0,1
Renault Duster Adventure Edition,2014,6849.315068493151,120000.0,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,5.0,-0.18846496096565007,-0.09505146242187924,Baixo,1,0
Hyundai i10 Sportz Option,2011,3013.698630136986,70000.0,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,-0.5311600373448361,0.2422986945350945,Baixo,0,1
Hyundai Creta 1.4 CRDi Base,2017,13109.589041095891,60000.0,Diesel,Individual,Manual,First Owner,21.38,1396.0,88.7,5.0,0.3708623601246643,0.4971854797914749,Baixo,1,0
Datsun RediGO 1.0 S,2018,4383.5616438356155,35000.0,Petrol,Individual,Manual,First Owner,22.5,999.0,67.0,5.0,-0.4087689386379839,0.7770611655631873,Baixo,0,1
Maruti Alto K10 VXI,2016,4109.58904109589,15000.0,Petrol,Individual,Manual,First Owner,23.95,998.0,67.05,5.0,-0.4332471583793544,1.1394002230354927,Baixo,0,1
Maruti Swift VDi BSIII W/ ABS,2010,3698.6301369863013,98000.0,Diesel,Individual,Manual,First Owner,17.8,1248.0,75.0,5.0,-0.46996448799141,-0.3974171586573897,Baixo,1,0
Hyundai Accent Executive,2011,2328.7671232876714,62000.0,Petrol,Individual,Manual,Third Owner,16.36,1495.0,93.7,5.0,-0.5923555866982622,-0.7572573260781625,Baixo,0,1
Chevrolet Beat LS,2013,1917.8082191780825,110000.0,Petrol,Individual,Manual,Second Owner,18.6,1199.0,79.4,5.0,-0.6290729163103178,-0.1975059545347381,Baixo,0,1
Hyundai i10 Magna,2010,2328.7671232876714,90000.0,Petrol,Individual,Manual,Third Owner,20.36,1197.0,78.9,5.0,-0.5923555866982622,0.2422986945350945,Baixo,0,1
Mahindra XUV300 W8 Option Diesel BSIV,2019,16438.35616438356,25000.0,Diesel,Individual,Manual,First Owner,20.0,1497.0,115.0,5.0,0.6682727299823149,0.15233865267990152,Baixo,1,0
Hyundai Elite i20 Sportz Plus Diesel,2019,11424.657534246577,13000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.76,5.0,0.22032130871523609,0.7870567257693196,Baixo,1,0
Tata Tiago 1.05 Revotorq XT,2017,6164.3835616438355,80000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,-0.24966051031907616,1.9715306101960297,Baixo,1,0
Volkswagen Polo 1.5 TDI Comfortline,2014,7876.712328767123,40000.0,Diesel,Individual,Manual,Third Owner,20.14,1498.0,88.8,5.0,-0.09667163693551098,0.18732311340136568,Baixo,1,0
Maruti Swift Dzire ZDI Plus,2019,12328.767123287671,20000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.3010994338617585,2.251406295967741,Baixo,1,0
Skoda Fabia 1.2L Diesel Elegance,2011,4452.054794520548,160000.0,Diesel,Individual,Manual,Third Owner,20.86,1199.0,75.0,5.0,-0.4026493837026413,0.3672431971117517,Baixo,1,0
Volkswagen Vento Diesel Comfortline,2012,5479.45205479452,100000.0,Diesel,Individual,Manual,Second Owner,20.54,1598.0,103.6,5.0,-0.31085605967250224,0.287278715462691,Baixo,1,0
Hyundai EON 1.0 Era Plus,2017,3424.6575342465753,35000.0,Petrol,Individual,Manual,Second Owner,20.3,998.0,68.05,5.0,-0.4944427077327805,0.227305354225896,Baixo,0,1
Chevrolet Optra Magnum 1.6 LT Petrol,2010,3082.1917808219177,60000.0,Petrol,Individual,Manual,Second Owner,12.9,1598.0,102.5,5.0,-0.5250404824094935,-1.6218732839086298,Baixo,0,1
Ford Fiesta Classic 1.4 Duratorq LXI,2012,4109.58904109589,70000.0,Diesel,Individual,Manual,First Owner,18.6,1388.0,67.0,5.0,-0.4332471583793544,-0.1975059545347381,Baixo,1,0
Fiat Avventura Power Up 1.3 Emotion,2015,6301.356164383562,60000.0,Diesel,Individual,Manual,Second Owner,20.5,1248.0,91.72,5.0,-0.237422624359378,0.2772831552565587,Baixo,1,0
Ford EcoSport 1.5 TDCi Titanium Plus BSIV,2016,11301.3698630137,35000.0,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,5.0,0.20930610983161946,0.844531196954582,Baixo,1,0
Maruti Baleno Alpha 1.3,2016,9726.027397260274,71000.0,Diesel,Individual,Manual,First Owner,27.39,1248.0,74.0,5.0,0.06855634631873943,1.9990184007628944,Baixo,1,0
Maruti Ritz VDi,2016,5821.917808219178,70000.0,Diesel,Individual,Manual,First Owner,23.2,1248.0,73.94,5.0,-0.28025828499578914,0.951983469170507,Baixo,1,0
Maruti Ritz VDi,2009,3287.671232876712,90000.0,Diesel,Individual,Manual,First Owner,21.1,1248.0,73.9,5.0,-0.5066818176034658,0.4272165583485476,Baixo,1,0
Renault Duster 110PS Diesel RxZ Plus,2013,7123.287671232877,109000.0,Diesel,Individual,Manual,Second Owner,19.64,1461.0,108.45,5.0,-0.1639867412242796,0.062378610824708525,Baixo,1,0
Maruti Swift Dzire VDI,2016,9246.575342465754,120000.0,Diesel,Individual,Manual,Second Owner,26.59,1248.0,74.0,5.0,0.025719461771341275,1.7991071966402423,Baixo,1,0
Maruti Wagon R Stingray VXI,2016,5205.479452054795,39000.0,Petrol,Individual,Manual,Third Owner,20.51,998.0,67.04,5.0,-0.3353342794138726,0.2797820453080922,Baixo,0,1
Volkswagen Vento Konekt Diesel Highline,2014,7876.712328767123,90000.0,Diesel,Individual,Manual,First Owner,20.54,1598.0,103.6,5.0,-0.09667163693551098,0.287278715462691,Baixo,1,0
Maruti Swift Vdi BSIII,2010,4109.58904109589,135000.0,Diesel,Individual,Manual,Second Owner,17.8,1248.0,75.0,5.0,-0.4332471583793544,-0.3974171586573897,Baixo,1,0
Tata Tiago 1.05 Revotorq XE,2018,6164.3835616438355,90000.0,Diesel,Individual,Manual,First Owner,27.28,1047.0,69.0,5.0,-0.24966051031907616,1.9715306101960297,Baixo,1,0
Maruti Swift Dzire VDI,2017,10205.479452054797,35000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.11139323086613774,2.251406295967741,Baixo,1,0
Hyundai Xcent 1.1 CRDi S,2016,6986.287671232877,120000.0,Diesel,Individual,Manual,First Owner,24.4,1120.0,71.0,5.0,-0.1762270750059519,1.2518502753544842,Baixo,1,0
Hyundai i10 Magna,2009,1945.2054794520548,110000.0,Petrol,Individual,Manual,First Owner,20.36,1197.0,78.9,5.0,-0.6266250943361807,0.2422986945350945,Baixo,0,1
Maruti A-Star Vxi,2009,2534.2465753424663,50000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,66.1,5.0,-0.5739969218922344,-0.09755035247341276,Baixo,0,1
Fiat Linea Emotion (Diesel),2012,4109.58904109589,77000.0,Diesel,Individual,Manual,First Owner,20.4,1248.0,91.7,5.0,-0.4332471583793544,0.25229425474122685,Baixo,1,0
Honda City 2017-2020 GXi,2007,2876.7123287671234,120000.0,Petrol,Individual,Manual,Second Owner,17.7,1497.0,78.0,5.0,-0.5433991472155213,-0.4224060591727215,Baixo,0,1
Hyundai Verna Xi (Petrol),2008,3561.6438356164385,120000.0,Petrol,Individual,Manual,Second Owner,13.9,1599.0,103.2,5.0,-0.4822035978620953,-1.3719842787553156,Baixo,0,1
Maruti Swift Dzire LDI,2013,5890.41095890411,190000.0,Diesel,Individual,Manual,Second Owner,23.4,1248.0,74.0,5.0,-0.2741387300604465,1.0019612702011698,Baixo,1,0
Ford Figo Petrol EXI,2010,5479.45205479452,30000.0,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,5.0,-0.31085605967250224,-0.9471729699946814,Baixo,0,1
Hyundai Verna 1.4 CRDi,2012,5479.45205479452,182000.0,Diesel,Individual,Manual,Second Owner,24.8,1396.0,88.7,5.0,-0.31085605967250224,1.3518058774158102,Baixo,1,0
Maruti Swift Dzire VDI,2017,9164.383561643835,60000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.018375995848930068,2.251406295967741,Baixo,1,0
Hyundai Xcent 1.2 VTVT S,2019,6986.287671232877,40000.0,Petrol,Individual,Manual,First Owner,20.14,1197.0,81.86,5.0,-0.1762270750059519,0.18732311340136568,Baixo,0,1
Hyundai i20 Asta Option 1.4 CRDi,2016,8438.356164383562,112000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,-0.04649128646570154,0.7870567257693196,Baixo,1,0
Hyundai Verna CRDi SX,2010,2602.739726027397,90000.0,Diesel,Individual,Manual,Second Owner,16.8,1493.0,110.0,5.0,-0.5678773669568917,-0.6473061638107039,Baixo,1,0
Honda City i DTEC VX,2015,9589.041095890409,140000.0,Diesel,Individual,Manual,Second Owner,25.1,1498.0,98.6,5.0,0.05631723644805419,1.4267725789618046,Baixo,1,0
Hyundai i10 Magna,2014,3082.1917808219177,60000.0,Petrol,Individual,Manual,Second Owner,20.36,1197.0,78.9,5.0,-0.5250404824094935,0.2422986945350945,Baixo,0,1
Hyundai Grand i10 1.2 Kappa Magna BSIV,2017,6438.356164383562,30000.0,Petrol,Individual,Manual,First Owner,18.9,1197.0,81.86,5.0,-0.2251822905777057,-0.12253925298874452,Baixo,0,1
Maruti Vitara Brezza ZDi Plus,2019,12328.767123287671,40000.0,Diesel,Individual,Manual,First Owner,24.3,1248.0,88.5,5.0,0.3010994338617585,1.2268613748391533,Baixo,1,0
Chevrolet Beat Diesel LS,2013,2328.7671232876714,70000.0,Diesel,Individual,Manual,First Owner,25.44,936.0,57.6,5.0,-0.5923555866982622,1.5117348407139315,Baixo,1,0
Tata Indigo CS LX (TDI) BS III,2013,1917.8082191780825,100000.0,Diesel,Individual,Manual,First Owner,19.09,1396.0,69.0,5.0,-0.6290729163103178,-0.0750603420096145,Baixo,1,0
Chevrolet Spark 1.0 PS,2011,1301.3698630136987,44000.0,Petrol,Individual,Manual,Second Owner,16.0,995.0,63.0,5.0,-0.6841489107284012,-0.8472173679333556,Baixo,0,1
Maruti Ritz LXi,2016,3835.616438356165,110000.0,Petrol,Individual,Manual,Second Owner,18.5,1197.0,85.8,5.0,-0.4577253781207248,-0.22249485505006988,Baixo,0,1
Hyundai EON Era,2011,1767.123287671233,80000.0,Petrol,Individual,Manual,Second Owner,21.1,814.0,55.2,5.0,-0.6425359371680716,0.4272165583485476,Baixo,0,1
Chevrolet Beat Diesel LT,2012,2260.27397260274,70000.0,Diesel,Individual,Manual,Second Owner,25.44,936.0,57.6,5.0,-0.5984751416336048,1.5117348407139315,Baixo,1,0
Hyundai i20 Active 1.2 S,2016,8219.17808219178,25000.0,Petrol,Individual,Manual,First Owner,17.19,1197.0,81.86,5.0,-0.06607386225879798,-0.5498494518009113,Baixo,0,1
Maruti Wagon R VXI BSIII,2012,3561.6438356164385,31000.0,Petrol,Individual,Manual,First Owner,18.9,998.0,67.1,5.0,-0.4822035978620953,-0.12253925298874452,Baixo,0,1
Maruti Wagon R VXI,2005,958.9041095890412,50000.0,Petrol,Individual,Manual,Third Owner,18.9,998.0,67.1,5.0,-0.7147466854051143,-0.12253925298874452,Baixo,0,1
Hyundai i20 Asta 1.2,2015,7054.7945205479455,120000.0,Petrol,Individual,Manual,Second Owner,18.6,1197.0,81.83,5.0,-0.17010629615962222,-0.1975059545347381,Baixo,0,1
Ford Figo Diesel LXI,2012,3082.1917808219177,60000.0,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,5.0,-0.5250404824094935,0.15233865267990152,Baixo,1,0
Maruti Swift Dzire LDi,2011,3698.6301369863013,60000.0,Diesel,Individual,Manual,Second Owner,19.3,1248.0,73.9,5.0,-0.46996448799141,-0.02258365092741829,Baixo,1,0
Maruti Alto LX,2009,1589.027397260274,110000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,-0.6584480039109495,0.07737195113390706,Baixo,0,1
Skoda Rapid 1.5 TDI Active,2013,6506.8493150684935,77300.0,Diesel,Dealer,Manual,First Owner,21.14,1498.0,103.52,5.0,-0.21906273564236306,0.43721211855468,Baixo,1,0
Tata Indica V2 2001-2011 eLX,2011,2260.27397260274,75000.0,Diesel,Dealer,Manual,Second Owner,25.0,1396.0,69.0,5.0,-0.5984751416336048,1.4017836784464728,Baixo,1,0
Maruti Swift VDI,2015,7534.246575342466,45000.0,Diesel,Dealer,Manual,First Owner,28.4,1248.0,74.0,5.0,-0.12726941161222394,2.251406295967741,Baixo,1,0
Maruti Vitara Brezza ZDi,2017,11794.520547945205,61260.0,Diesel,Dealer,Manual,First Owner,24.3,1248.0,88.5,5.0,0.2533669053660862,1.2268613748391533,Baixo,1,0
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2019,14383.561643835616,26000.0,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,5.0,0.4846860819220367,0.9020056681398444,Baixo,1,0
Hyundai i20 1.4 Asta,2017,10273.972602739726,43000.0,Diesel,Dealer,Manual,First Owner,22.54,1396.0,88.73,5.0,0.11751278580148035,0.7870567257693196,Baixo,1,0
Maruti Swift ZXI BSIV,2018,10000.0,4773.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,0.09303456606010987,0.65211666298653,Baixo,0,1
Skoda Rapid 1.5 TDI AT Style Plus,2017,11780.82191780822,31000.0,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,0.25214299437901777,0.5671544012344033,Baixo,1,0
Maruti SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,10616.438356164383,52000.0,Diesel,Dealer,Manual,First Owner,23.65,1248.0,88.5,5.0,0.14811056047819346,1.0644335214894982,Baixo,1,0
Maruti Swift ZXI,2013,5630.136986301371,62000.0,Petrol,Dealer,Manual,First Owner,22.0,1197.0,81.8,5.0,-0.2973930388147485,0.65211666298653,Baixo,0,1
Volkswagen Polo 1.5 TDI Highline,2016,7397.260273972603,66000.0,Diesel,Dealer,Manual,First Owner,20.14,1498.0,88.8,5.0,-0.1395085214829092,0.18732311340136568,Baixo,1,0
Skoda Rapid 1.5 TDI AT Ambition,2016,9041.09589041096,78010.0,Diesel,Dealer,Automatic,First Owner,21.66,1498.0,103.52,5.0,0.007360796965313423,0.5671544012344033,Baixo,1,0
Maruti Celerio VXI AT,2015,5630.136986301371,23999.0,Petrol,Dealer,Automatic,First Owner,23.1,998.0,67.04,5.0,-0.2973930388147485,0.9269945686551762,Baixo,0,1
Maruti Baleno Delta Diesel,2016,8698.630136986301,52000.0,Diesel,Dealer,Manual,First Owner,27.39,1248.0,74.0,5.0,-0.02323697771139966,1.9990184007628944,Baixo,1,0
Maruti Swift VDI,2012,4794.520547945205,145000.0,Diesel,Individual,Manual,Third Owner,22.9,1248.0,74.0,5.0,-0.3720516090259283,0.8770167676245125,Baixo,1,0
Maruti Zen Estilo LXI BS IV,2010,2465.7534246575337,55000.0,Petrol,Individual,Manual,First Owner,19.0,998.0,67.1,5.0,-0.5801164768275769,-0.09755035247341276,Baixo,0,1
Nissan Micra XV CVT,2013,4246.575342465753,91400.0,Petrol,Individual,Automatic,Second Owner,19.34,1198.0,76.0,5.0,-0.4210080485086692,-0.012588090721285935,Baixo,0,1
Hyundai Verna Transform SX VGT CRDi AT BS III,2010,3356.164383561644,185000.0,Diesel,Individual,Automatic,Fourth & Above Owner,16.2,1493.0,110.0,5.0,-0.5005622626681231,-0.7972395669026929,Baixo,1,0
Volkswagen Vento Diesel Highline,2011,3767.123287671233,125000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.54,1598.0,103.6,5.0,-0.4638449330560674,0.287278715462691,Baixo,1,0
Honda City 2017-2020 GXi,2006,2739.72602739726,178500.0,Petrol,Individual,Manual,Third Owner,17.7,1497.0,78.0,5.0,-0.5556382570862065,-0.4224060591727215,Baixo,0,1
Nissan Micra Diesel XV Premium,2012,3150.671232876712,166000.0,Diesel,Individual,Manual,Second Owner,23.08,1461.0,63.1,5.0,-0.518922151385138,0.9219967885521092,Baixo,1,0
Volkswagen Vento Diesel Comfortline,2011,3835.616438356165,131000.0,Diesel,Individual,Manual,Fourth & Above Owner,20.54,1598.0,103.6,5.0,-0.4577253781207248,0.287278715462691,Baixo,1,0
Maruti Wagon R LXI Minor,2009,1712.3287671232874,50000.0,Petrol,Individual,Manual,Second Owner,18.9,1061.0,67.0,5.0,-0.6474315811163457,-0.12253925298874452,Baixo,0,1
Maruti Swift ZDI BSIV,2015,8219.17808219178,25000.0,Diesel,Individual,Manual,First Owner,25.2,1248.0,74.0,5.0,-0.06607386225879798,1.4517614794771356,Baixo,1,0
Honda Jazz V,2018,8219.17808219178,20000.0,Petrol,Individual,Manual,First Owner,18.2,1199.0,88.7,5.0,-0.06607386225879798,-0.2974615565960644,Baixo,0,1
Honda Brio 1.2 VX MT,2016,5630.136986301371,60000.0,Petrol,Individual,Manual,Second Owner,18.5,1198.0,86.8,5.0,-0.2973930388147485,-0.22249485505006988,Baixo,0,1
Maruti Eeco 5 Seater AC BSIV,2010,2054.794520547945,170000.0,Petrol,Individual,Manual,Third Owner,15.37,1196.0,73.0,5.0,-0.6168338064396327,-1.0046474411799438,Baixo,0,1
Maruti Ciaz ZDi Plus,2015,8630.136986301372,70000.0,Diesel,Individual,Manual,First Owner,26.21,1248.0,88.5,5.0,-0.029356532646742275,1.7041493746819834,Baixo,1,0
Maruti Swift Dzire AMT VXI BS IV,2019,9589.041095890409,45000.0,Petrol,Individual,Automatic,First Owner,22.0,1197.0,81.8,5.0,0.05631723644805419,0.65211666298653,Baixo,0,1
Hyundai Accent VIVA CRDi,2003,1986.3013698630136,120000.0,Diesel,Individual,Manual,Fourth & Above Owner,13.1,1493.0,82.0,5.0,-0.6229533613749751,-1.5718954828779668,Baixo,1,0
Ford Figo Aspire 1.5 TDCi Trend,2015,5479.45205479452,143000.0,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,5.0,-0.31085605967250224,1.6091915527237233,Baixo,1,0
Maruti Swift Dzire VDI,2015,8219.17808219178,100000.0,Diesel,Individual,Manual,First Owner,26.59,1248.0,74.0,5.0,-0.06607386225879798,1.7991071966402423,Baixo,1,0
Maruti Celerio X VXI,2018,6301.356164383562,50000.0,Petrol,Individual,Manual,First Owner,21.63,998.0,67.0,5.0,-0.237422624359378,0.5596577310798035,Baixo,0,1
Hyundai i20 1.4 Asta Option,2018,10958.90410958904,30000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,0.17870833515490636,0.7870567257693196,Baixo,1,0
Renault Pulse RxL Optional,2013,3972.6027397260273,90000.0,Diesel,Individual,Manual,First Owner,23.08,1461.0,63.12,5.0,-0.4454862682500396,0.9219967885521092,Baixo,1,0
Maruti Swift VDI,2018,9191.780821917808,62000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.0,5.0,0.02082381782306708,2.251406295967741,Baixo,1,0
Tata Indigo eCS LX TDI BSIII,2012,1917.8082191780825,80000.0,Diesel,Individual,Manual,Fourth & Above Owner,19.09,1396.0,69.0,5.0,-0.6290729163103178,-0.0750603420096145,Baixo,1,0
Maruti Alto Std,2011,1931.5068493150684,15000.0,Petrol,Individual,Manual,Third Owner,19.7,796.0,46.3,5.0,-0.6278490053232493,0.07737195113390706,Baixo,0,1
Maruti Alto LX,2009,1712.3287671232874,70000.0,Petrol,Individual,Manual,Second Owner,19.7,796.0,46.3,5.0,-0.6474315811163457,0.07737195113390706,Baixo,0,1
Tata Indica Vista TDI LS,2013,2054.794520547945,90000.0,Diesel,Individual,Manual,Second Owner,19.4,1405.0,70.0,5.0,-0.6168338064396327,0.0024052495879126005,Baixo,1,0
Maruti Wagon R LX Minor,2007,1712.3287671232874,100000.0,Petrol,Individual,Manual,Third Owner,18.9,1061.0,67.0,5.0,-0.6474315811163457,-0.12253925298874452,Baixo,0,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,8219.17808219178,25000.0,Petrol,Individual,Manual,Second Owner,18.9,1197.0,81.86,5.0,-0.06607386225879798,-0.12253925298874452,Baixo,0,1
Hyundai i20 1.4 Sportz,2017,9589.041095890409,40000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,0.05631723644805419,0.7870567257693196,Baixo,1,0
Hyundai i20 1.4 Asta Option,2017,9589.041095890409,70000.0,Diesel,Individual,Manual,First Owner,22.54,1396.0,88.73,5.0,0.05631723644805419,0.7870567257693196,Baixo,1,0
Maruti Swift Dzire VDI,2017,10136.986301369865,40000.0,Diesel,Individual,Manual,First Owner,28.4,1248.0,74.02,5.0,0.10527367593079512,2.251406295967741,Baixo,1,0
Skoda Octavia Classic 1.9 TDI MT,2007,4109.58904109589,155000.0,Diesel,Individual,Manual,First Owner,18.7,1896.0,66.0,5.0,-0.4332471583793544,-0.17251705401940726,Baixo,1,0
Toyota Etios G,2011,4109.58904109589,110000.0,Petrol,Individual,Manual,First Owner,17.6,1496.0,88.73,5.0,-0.4332471583793544,-0.4473949596880524,Baixo,0,1
Renault Scala Diesel RxE,2015,7260.273972602739,110000.0,Diesel,Individual,Manual,First Owner,21.64,1461.0,84.8,5.0,-0.15174763135359445,0.5621566211313371,Baixo,1,0
Hyundai Grand i10 1.2 CRDi Sportz Option,2017,7260.273972602739,80000.0,Diesel,Individual,Manual,Second Owner,24.0,1186.0,73.97,5.0,-0.15174763135359445,1.1518946732931583,Baixo,1,0
