preco_de_venda_USD,kilometragem,tipo_combustivel,tipo_do_vendedor,transmissao,dono,consumo_do_combustivel_kmpl,motor_CC,potencia_do_motor_bhp,Marca
7671.23,18000.0,Diesel,Individual,Manual,1º dono,21.66,1498.0,108.62,Volkswagen
8904.11,70000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
6575.34,65755.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
13150.68,2600.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
6849.32,60000.0,Diesel,Individual,Manual,1º dono,23.4,1248.0,74.0,Maruti
4794.52,15500.0,Gasolina,Individual,Automatico,1º dono,23.95,998.0,67.1,Maruti
5000.0,120000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
8082.19,15000.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
11643.84,50000.0,Diesel,Individual,Automatico,1º dono,19.6,1461.0,108.45,Renault
4452.05,100000.0,Diesel,Individual,Manual,1º dono,25.8,1498.0,98.6,Honda
4109.59,50700.0,Diesel,Individual,Manual,1º dono,19.09,1405.0,69.01,Tata
5000.0,70000.0,Diesel,Individual,Manual,2º dono,22.07,1199.0,73.9,Volkswagen
9589.04,35000.0,Diesel,Individual,Manual,1º dono,24.0,1186.0,73.97,Hyundai
12054.79,50000.0,Diesel,Individual,Manual,1º dono,19.6,1461.0,108.45,Renault
4383.56,20000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
7534.25,60000.0,Diesel,Individual,Manual,1º dono,20.45,1461.0,83.8,Renault
4109.59,110000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
7945.21,152000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.73,Hyundai
11643.84,50000.0,Gasolina,Individual,Manual,1º dono,17.0,1198.0,108.5,Tata
4109.59,125000.0,Diesel,Individual,Manual,1º dono,19.3,1248.0,73.9,Maruti
4794.52,60000.0,Gasolina,Individual,Manual,1º dono,18.16,1196.0,86.8,Ford
7534.25,20000.0,Gasolina,Individual,Manual,1º dono,17.0,1198.0,73.75,Volkswagen
4109.59,110000.0,Diesel,Individual,Manual,3º dono,22.9,1248.0,74.0,Maruti
4109.59,150000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
4794.52,110000.0,Diesel,Individual,Manual,1º dono,23.0,1396.0,90.0,Hyundai
9041.1,110000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.73,Hyundai
6164.38,40000.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
5479.45,110000.0,Diesel,Individual,Manual,2º dono,19.7,1598.0,103.6,Volkswagen
1917.81,60000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,79.4,Chevrolet
2671.23,35000.0,Gasolina,Individual,Manual,2º dono,19.0,998.0,67.1,Maruti
6849.32,45000.0,Gasolina,Individual,Manual,1º dono,17.19,1197.0,81.86,Hyundai
5479.45,25000.0,Gasolina,Individual,Manual,1º dono,17.57,1193.0,88.7,Tata
5479.45,10000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,81.83,Hyundai
5205.48,19000.0,Gasolina,Individual,Manual,1º dono,20.51,998.0,67.04,Maruti
7931.51,10000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
3698.63,30000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
6506.85,20000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
11643.84,48000.0,Diesel,Individual,Manual,1º dono,19.87,1461.0,83.14,Nissan
2671.23,110000.0,Gasolina,Individual,Manual,2º dono,20.36,1197.0,78.9,Hyundai
6849.32,25000.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
5273.97,26000.0,Gasolina,Individual,Manual,2º dono,20.51,998.0,67.04,Maruti
1849.32,120000.0,Diesel,Individual,Manual,2º dono,16.8,1493.0,110.0,Hyundai
9589.04,20000.0,Gasolina,Individual,Manual,1º dono,20.73,1373.0,91.1,Maruti
3972.6,25000.0,Diesel,Individual,Manual,1º dono,23.57,1396.0,70.0,Tata
9931.51,60000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
9452.05,1303.0,Gasolina,Distribuidora,Manual,1º dono,17.8,1198.0,86.7,Honda
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
3835.62,20000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,85.8,Maruti
6164.38,25000.0,Gasolina,Individual,Manual,1º dono,20.3,1199.0,84.0,Tata
1849.32,70000.0,Gasolina,Individual,Manual,2º dono,15.9,1298.0,85.0,Maruti
8904.11,7300.0,Gasolina,Individual,Manual,1º dono,21.01,1197.0,81.8,Maruti
10273.97,25000.0,Diesel,Individual,Manual,1º dono,28.09,1248.0,88.5,Maruti
3561.64,60000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
5479.45,110000.0,Diesel,Individual,Manual,2º dono,20.14,1498.0,88.8,Volkswagen
7876.71,70000.0,Diesel,Individual,Manual,2º dono,22.54,1396.0,88.73,Hyundai
5479.45,95000.0,Diesel,Individual,Manual,1º dono,19.7,1598.0,103.6,Volkswagen
6643.82,30000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
6643.82,30000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
4794.52,70000.0,Diesel,Individual,Manual,2º dono,20.14,1498.0,88.5,Volkswagen
3424.66,100000.0,Diesel,Individual,Manual,3º dono,19.3,1248.0,73.9,Maruti
8972.6,70000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
6849.32,30000.0,Diesel,Individual,Manual,1º dono,27.3,1498.0,98.6,Honda
4109.59,15000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,76.8,Chevrolet
8904.11,21000.0,Diesel,Individual,Manual,1º dono,25.83,1498.0,99.0,Ford
4109.59,35000.0,Gasolina,Individual,Manual,1º dono,20.52,1197.0,81.8,Maruti
6506.85,25000.0,Gasolina,Individual,Manual,1º dono,18.7,1199.0,88.7,Honda
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
10328.77,10000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
4109.59,40000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
9931.51,15000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
6506.85,7800.0,Gasolina,Individual,Manual,1º dono,20.3,1086.0,68.0,Hyundai
4794.52,30000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
6602.74,50000.0,Gasolina,Individual,Manual,1º dono,20.4,1197.0,81.8,Maruti
8561.64,40000.0,Diesel,Individual,Manual,4º dono e acima,22.77,1498.0,98.59,Ford
5205.48,30000.0,Gasolina,Individual,Manual,1º dono,23.84,1199.0,84.0,Tata
4246.58,30000.0,Gasolina,Individual,Manual,1º dono,18.6,1199.0,76.8,Chevrolet
3835.62,35000.0,Gasolina,Individual,Manual,1º dono,17.5,1298.0,85.8,Maruti
12328.77,30000.0,Gasolina,Individual,Automatico,1º dono,14.99,1498.0,104.5,Renault
3424.66,60000.0,Gasolina,Individual,Manual,1º dono,18.9,1061.0,67.0,Maruti
5753.42,15000.0,Gasolina,Individual,Manual,1º dono,23.01,999.0,67.0,Renault
9178.08,5000.0,Gasolina,Individual,Manual,1º dono,19.5,1199.0,88.76,Honda
5753.42,9750.0,Gasolina,Individual,Manual,2º dono,19.81,1086.0,68.05,Hyundai
12328.77,35000.0,Gasolina,Individual,Manual,1º dono,17.5,1199.0,88.7,Honda
2534.25,120000.0,Diesel,Individual,Manual,4º dono e acima,16.8,1493.0,110.0,Hyundai
2534.25,110000.0,Gasolina,Individual,Manual,4º dono e acima,19.81,1086.0,68.05,Hyundai
2945.21,102000.0,Gasolina,Individual,Manual,3º dono,16.1,1298.0,88.2,Maruti
7808.22,70000.0,Diesel,Individual,Manual,2º dono,25.2,1248.0,74.0,Maruti
4794.52,120000.0,Diesel,Individual,Manual,2º dono,21.5,1248.0,88.8,Maruti
4794.52,93000.0,Diesel,Individual,Manual,2º dono,21.9,1396.0,90.0,Hyundai
2054.79,70000.0,Diesel,Individual,Manual,3º dono,15.7,1405.0,70.0,Tata
7698.63,5000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
3972.6,27000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
5493.15,74000.0,Diesel,Individual,Manual,2º dono,24.4,1120.0,71.0,Hyundai
10273.97,6500.0,Gasolina,Individual,Automatico,1º dono,21.21,1197.0,81.8,Maruti
3150.67,50000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
9178.08,35000.0,Diesel,Individual,Manual,1º dono,22.71,1461.0,84.8,Nissan
3082.19,30000.0,Gasolina,Individual,Manual,1º dono,20.92,998.0,67.1,Maruti
10095.89,10000.0,Gasolina,Individual,Automatico,1º dono,18.76,1462.0,103.26,Maruti
4109.59,80000.0,Gasolina,Individual,Manual,1º dono,23.1,998.0,67.04,Maruti
1164.38,120000.0,Diesel,Individual,Manual,1º dono,17.0,1405.0,70.0,Tata
2671.23,120000.0,Diesel,Individual,Manual,2º dono,16.2,1493.0,110.0,Hyundai
9246.58,127991.0,Diesel,Distribuidora,Manual,1º dono,25.5,1498.0,98.6,Honda
3972.6,65000.0,Gasolina,Individual,Manual,1º dono,15.64,1193.0,64.1,Tata
12178.08,20000.0,Diesel,Individual,Manual,1º dono,28.09,1248.0,88.5,Maruti
5479.45,60000.0,Gasolina,Individual,Manual,1º dono,17.0,1198.0,73.75,Volkswagen
10958.9,25000.0,Gasolina,Individual,Automatico,1º dono,17.4,1197.0,81.86,Hyundai
10068.49,25000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
5479.45,25000.0,Gasolina,Individual,Automatico,1º dono,24.04,999.0,67.0,Renault
1780.82,79000.0,Diesel,Individual,Manual,2º dono,13.1,1493.0,82.0,Hyundai
9863.01,80000.0,Diesel,Individual,Manual,1º dono,21.19,1396.0,88.73,Hyundai
3013.7,80000.0,Diesel,Individual,Manual,2º dono,16.2,1493.0,110.0,Hyundai
5068.49,100000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
10273.97,15000.0,Gasolina,Individual,Automatico,1º dono,17.4,1197.0,81.86,Hyundai
9739.73,5000.0,Gasolina,Individual,Manual,1º dono,21.4,1197.0,83.1,Maruti
3904.11,75000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
10260.27,5500.0,Gasolina,Individual,Manual,1º dono,21.01,1197.0,81.8,Maruti
7534.25,80000.0,Diesel,Individual,Manual,2º dono,19.64,1461.0,108.45,Renault
4109.59,120000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
8561.64,70000.0,Diesel,Individual,Manual,1º dono,27.39,1248.0,74.0,Maruti
8904.11,80000.0,Gasolina,Individual,Manual,2º dono,17.19,1197.0,81.86,Hyundai
8643.84,75000.0,Diesel,Individual,Manual,2º dono,26.59,1248.0,74.0,Maruti
3013.7,80000.0,Diesel,Individual,Manual,2º dono,16.2,1493.0,110.0,Hyundai
8219.18,40000.0,Gasolina,Individual,Manual,2º dono,20.3,1199.0,84.0,Tata
5342.47,120000.0,Diesel,Individual,Manual,1º dono,23.5,1498.0,88.7,Ford
4657.53,110000.0,Diesel,Individual,Manual,1º dono,23.0,1396.0,90.0,Hyundai
9178.08,2000.0,Diesel,Individual,Manual,1º dono,27.28,1047.0,69.0,Tata
7260.27,80000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
4794.52,38000.0,Gasolina,Individual,Automatico,2º dono,23.95,998.0,67.05,Maruti
5684.93,46000.0,Gasolina,Distribuidora,Manual,1º dono,21.63,998.0,67.04,Maruti
5136.99,20000.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,999.0,67.0,Renault
7876.71,16000.0,Gasolina,Distribuidora,Manual,1º dono,19.1,1197.0,85.8,Maruti
5821.92,23000.0,Gasolina,Distribuidora,Manual,1º dono,17.0,1197.0,80.0,Hyundai
3356.16,25000.0,Gasolina,Distribuidora,Manual,1º dono,18.16,1196.0,86.8,Ford
7397.26,35000.0,Gasolina,Distribuidora,Manual,2º dono,17.7,1497.0,113.42,Hyundai
3986.3,37000.0,Gasolina,Distribuidora,Manual,1º dono,20.36,1197.0,78.9,Hyundai
8219.18,34000.0,Gasolina,Distribuidora,Manual,2º dono,21.4,1197.0,83.1,Maruti
4863.01,60000.0,Gasolina,Distribuidora,Manual,1º dono,17.7,1497.0,113.42,Hyundai
3082.19,50000.0,Gasolina,Distribuidora,Manual,1º dono,20.36,1197.0,78.9,Hyundai
5958.89,57000.0,Gasolina,Distribuidora,Manual,1º dono,17.7,1497.0,113.42,Hyundai
6027.4,62200.0,Gasolina,Distribuidora,Manual,1º dono,17.0,1197.0,80.0,Hyundai
5342.47,77000.0,Diesel,Distribuidora,Manual,1º dono,21.1,1248.0,73.9,Maruti
6164.38,30000.0,Gasolina,Individual,Manual,1º dono,17.5,1197.0,85.8,Maruti
6849.32,120000.0,Diesel,Individual,Manual,1º dono,19.01,1461.0,108.45,Renault
3013.7,70000.0,Gasolina,Individual,Manual,3º dono,20.36,1197.0,78.9,Hyundai
13109.59,60000.0,Diesel,Individual,Manual,1º dono,21.38,1396.0,88.7,Hyundai
4383.56,35000.0,Gasolina,Individual,Manual,1º dono,22.5,999.0,67.0,Datsun
4109.59,15000.0,Gasolina,Individual,Manual,1º dono,23.95,998.0,67.05,Maruti
3698.63,98000.0,Diesel,Individual,Manual,1º dono,17.8,1248.0,75.0,Maruti
2328.77,62000.0,Gasolina,Individual,Manual,3º dono,16.36,1495.0,93.7,Hyundai
1917.81,110000.0,Gasolina,Individual,Manual,2º dono,18.6,1199.0,79.4,Chevrolet
2328.77,90000.0,Gasolina,Individual,Manual,3º dono,20.36,1197.0,78.9,Hyundai
16438.36,25000.0,Diesel,Individual,Manual,1º dono,20.0,1497.0,115.0,Mahindra
11424.66,13000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.76,Hyundai
6164.38,80000.0,Diesel,Individual,Manual,1º dono,27.28,1047.0,69.0,Tata
7876.71,40000.0,Diesel,Individual,Manual,3º dono,20.14,1498.0,88.8,Volkswagen
12328.77,20000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
4452.05,160000.0,Diesel,Individual,Manual,3º dono,20.86,1199.0,75.0,Skoda
5479.45,100000.0,Diesel,Individual,Manual,2º dono,20.54,1598.0,103.6,Volkswagen
3424.66,35000.0,Gasolina,Individual,Manual,2º dono,20.3,998.0,68.05,Hyundai
3082.19,60000.0,Gasolina,Individual,Manual,2º dono,12.9,1598.0,102.5,Chevrolet
4109.59,70000.0,Diesel,Individual,Manual,1º dono,18.6,1388.0,67.0,Ford
6301.36,60000.0,Diesel,Individual,Manual,2º dono,20.5,1248.0,91.72,Fiat
11301.37,35000.0,Diesel,Individual,Manual,2º dono,22.77,1498.0,98.59,Ford
9726.03,71000.0,Diesel,Individual,Manual,1º dono,27.39,1248.0,74.0,Maruti
5821.92,70000.0,Diesel,Individual,Manual,1º dono,23.2,1248.0,73.94,Maruti
3287.67,90000.0,Diesel,Individual,Manual,1º dono,21.1,1248.0,73.9,Maruti
7123.29,109000.0,Diesel,Individual,Manual,2º dono,19.64,1461.0,108.45,Renault
9246.58,120000.0,Diesel,Individual,Manual,2º dono,26.59,1248.0,74.0,Maruti
5205.48,39000.0,Gasolina,Individual,Manual,3º dono,20.51,998.0,67.04,Maruti
7876.71,90000.0,Diesel,Individual,Manual,1º dono,20.54,1598.0,103.6,Volkswagen
4109.59,135000.0,Diesel,Individual,Manual,2º dono,17.8,1248.0,75.0,Maruti
6164.38,90000.0,Diesel,Individual,Manual,1º dono,27.28,1047.0,69.0,Tata
10205.48,35000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
6986.29,120000.0,Diesel,Individual,Manual,1º dono,24.4,1120.0,71.0,Hyundai
1945.21,110000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
2534.25,50000.0,Gasolina,Individual,Manual,1º dono,19.0,998.0,66.1,Maruti
4109.59,77000.0,Diesel,Individual,Manual,1º dono,20.4,1248.0,91.7,Fiat
2876.71,120000.0,Gasolina,Individual,Manual,2º dono,17.7,1497.0,78.0,Honda
3561.64,120000.0,Gasolina,Individual,Manual,2º dono,13.9,1599.0,103.2,Hyundai
5890.41,190000.0,Diesel,Individual,Manual,2º dono,23.4,1248.0,74.0,Maruti
5479.45,30000.0,Gasolina,Individual,Manual,1º dono,15.6,1196.0,70.0,Ford
5479.45,182000.0,Diesel,Individual,Manual,2º dono,24.8,1396.0,88.7,Hyundai
9164.38,60000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
6986.29,40000.0,Gasolina,Individual,Manual,1º dono,20.14,1197.0,81.86,Hyundai
8438.36,112000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
2602.74,90000.0,Diesel,Individual,Manual,2º dono,16.8,1493.0,110.0,Hyundai
9589.04,140000.0,Diesel,Individual,Manual,2º dono,25.1,1498.0,98.6,Honda
3082.19,60000.0,Gasolina,Individual,Manual,2º dono,20.36,1197.0,78.9,Hyundai
6438.36,30000.0,Gasolina,Individual,Manual,1º dono,18.9,1197.0,81.86,Hyundai
12328.77,40000.0,Diesel,Individual,Manual,1º dono,24.3,1248.0,88.5,Maruti
2328.77,70000.0,Diesel,Individual,Manual,1º dono,25.44,936.0,57.6,Chevrolet
1917.81,100000.0,Diesel,Individual,Manual,1º dono,19.09,1396.0,69.0,Tata
1301.37,44000.0,Gasolina,Individual,Manual,2º dono,16.0,995.0,63.0,Chevrolet
3835.62,110000.0,Gasolina,Individual,Manual,2º dono,18.5,1197.0,85.8,Maruti
2260.27,70000.0,Diesel,Individual,Manual,2º dono,25.44,936.0,57.6,Chevrolet
8219.18,25000.0,Gasolina,Individual,Manual,1º dono,17.19,1197.0,81.86,Hyundai
3561.64,31000.0,Gasolina,Individual,Manual,1º dono,18.9,998.0,67.1,Maruti
958.9,50000.0,Gasolina,Individual,Manual,3º dono,18.9,998.0,67.1,Maruti
7054.79,120000.0,Gasolina,Individual,Manual,2º dono,18.6,1197.0,81.83,Hyundai
3082.19,60000.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.0,Ford
3698.63,60000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
6506.85,77300.0,Diesel,Distribuidora,Manual,1º dono,21.14,1498.0,103.52,Skoda
2260.27,75000.0,Diesel,Distribuidora,Manual,2º dono,25.0,1396.0,69.0,Tata
7534.25,45000.0,Diesel,Distribuidora,Manual,1º dono,28.4,1248.0,74.0,Maruti
11794.52,61260.0,Diesel,Distribuidora,Manual,1º dono,24.3,1248.0,88.5,Maruti
14383.56,26000.0,Diesel,Distribuidora,Manual,1º dono,23.0,1498.0,98.96,Ford
10273.97,43000.0,Diesel,Distribuidora,Manual,1º dono,22.54,1396.0,88.73,Hyundai
10000.0,4773.0,Gasolina,Distribuidora,Manual,1º dono,22.0,1197.0,81.8,Maruti
11780.82,31000.0,Diesel,Distribuidora,Automatico,1º dono,21.66,1498.0,103.52,Skoda
10616.44,52000.0,Diesel,Distribuidora,Manual,1º dono,23.65,1248.0,88.5,Maruti
5630.14,62000.0,Gasolina,Distribuidora,Manual,1º dono,22.0,1197.0,81.8,Maruti
7397.26,66000.0,Diesel,Distribuidora,Manual,1º dono,20.14,1498.0,88.8,Volkswagen
9041.1,78010.0,Diesel,Distribuidora,Automatico,1º dono,21.66,1498.0,103.52,Skoda
5630.14,23999.0,Gasolina,Distribuidora,Automatico,1º dono,23.1,998.0,67.04,Maruti
8698.63,52000.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
4794.52,145000.0,Diesel,Individual,Manual,3º dono,22.9,1248.0,74.0,Maruti
2465.75,55000.0,Gasolina,Individual,Manual,1º dono,19.0,998.0,67.1,Maruti
4246.58,91400.0,Gasolina,Individual,Automatico,2º dono,19.34,1198.0,76.0,Nissan
3356.16,185000.0,Diesel,Individual,Automatico,4º dono e acima,16.2,1493.0,110.0,Hyundai
3767.12,125000.0,Diesel,Individual,Manual,4º dono e acima,20.54,1598.0,103.6,Volkswagen
2739.73,178500.0,Gasolina,Individual,Manual,3º dono,17.7,1497.0,78.0,Honda
3150.67,166000.0,Diesel,Individual,Manual,2º dono,23.08,1461.0,63.1,Nissan
3835.62,131000.0,Diesel,Individual,Manual,4º dono e acima,20.54,1598.0,103.6,Volkswagen
1712.33,50000.0,Gasolina,Individual,Manual,2º dono,18.9,1061.0,67.0,Maruti
8219.18,25000.0,Diesel,Individual,Manual,1º dono,25.2,1248.0,74.0,Maruti
8219.18,20000.0,Gasolina,Individual,Manual,1º dono,18.2,1199.0,88.7,Honda
5630.14,60000.0,Gasolina,Individual,Manual,2º dono,18.5,1198.0,86.8,Honda
2054.79,170000.0,Gasolina,Individual,Manual,3º dono,15.37,1196.0,73.0,Maruti
8630.14,70000.0,Diesel,Individual,Manual,1º dono,26.21,1248.0,88.5,Maruti
9589.04,45000.0,Gasolina,Individual,Automatico,1º dono,22.0,1197.0,81.8,Maruti
1986.3,120000.0,Diesel,Individual,Manual,4º dono e acima,13.1,1493.0,82.0,Hyundai
5479.45,143000.0,Diesel,Individual,Manual,1º dono,25.83,1498.0,99.0,Ford
8219.18,100000.0,Diesel,Individual,Manual,1º dono,26.59,1248.0,74.0,Maruti
6301.36,50000.0,Gasolina,Individual,Manual,1º dono,21.63,998.0,67.0,Maruti
10958.9,30000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
3972.6,90000.0,Diesel,Individual,Manual,1º dono,23.08,1461.0,63.12,Renault
9191.78,62000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.0,Maruti
1917.81,80000.0,Diesel,Individual,Manual,4º dono e acima,19.09,1396.0,69.0,Tata
2054.79,90000.0,Diesel,Individual,Manual,2º dono,19.4,1405.0,70.0,Tata
1712.33,100000.0,Gasolina,Individual,Manual,3º dono,18.9,1061.0,67.0,Maruti
8219.18,25000.0,Gasolina,Individual,Manual,2º dono,18.9,1197.0,81.86,Hyundai
9589.04,40000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
9589.04,70000.0,Diesel,Individual,Manual,1º dono,22.54,1396.0,88.73,Hyundai
10136.99,40000.0,Diesel,Individual,Manual,1º dono,28.4,1248.0,74.02,Maruti
4109.59,110000.0,Gasolina,Individual,Manual,1º dono,17.6,1496.0,88.73,Toyota
7260.27,110000.0,Diesel,Individual,Manual,1º dono,21.64,1461.0,84.8,Renault
7260.27,80000.0,Diesel,Individual,Manual,2º dono,24.0,1186.0,73.97,Hyundai
2876.71,50000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
3698.63,105000.0,Diesel,Individual,Manual,2º dono,21.9,1396.0,90.0,Hyundai
5136.99,40000.0,Gasolina,Individual,Manual,1º dono,20.36,1197.0,78.9,Hyundai
2465.75,150000.0,Diesel,Individual,Manual,2º dono,18.1,1493.0,110.0,Hyundai
5821.92,80000.0,Diesel,Individual,Manual,2º dono,23.2,1248.0,73.94,Maruti
12328.77,25000.0,Diesel,Individual,Manual,1º dono,23.0,1498.0,98.96,Ford
3972.6,40000.0,Diesel,Individual,Manual,1º dono,25.0,1396.0,69.0,Tata
3150.67,40000.0,Diesel,Individual,Manual,2º dono,20.0,1399.0,68.0,Ford
4109.59,70000.0,Diesel,Individual,Manual,1º dono,20.0,1399.0,68.0,Ford
3013.7,110000.0,Diesel,Individual,Manual,3º dono,21.1,1248.0,73.9,Maruti
9520.55,120000.0,Diesel,Individual,Manual,1º dono,19.01,1461.0,108.45,Renault
4383.56,120000.0,Diesel,Individual,Manual,2º dono,19.3,1248.0,73.9,Maruti
1164.38,120000.0,Diesel,Individual,Manual,2º dono,16.8,1405.0,62.0,Tata
7534.25,90000.0,Diesel,Individual,Manual,1º dono,20.14,1498.0,88.8,Volkswagen
2945.21,100750.0,Gasolina,Individual,Manual,2º dono,16.1,1298.0,88.2,Maruti
1506.85,140000.0,Gasolina,Individual,Manual,2º dono,14.4,1599.0,94.0,Hyundai
2328.77,110000.0,Gasolina,Individual,Manual,3º dono,17.7,1497.0,78.0,Honda
11643.84,40000.0,Gasolina,Individual,Manual,2º dono,17.0,1198.0,108.5,Tata
4794.52,148000.0,Diesel,Individual,Manual,2º dono,23.0,1396.0,90.0,Hyundai
3424.66,155000.0,Diesel,Individual,Manual,2º dono,22.3,1248.0,74.0,Tata
5931.51,70000.0,Diesel,Individual,Manual,1º dono,25.83,1498.0,99.0,Ford
958.9,40000.0,Gasolina,Individual,Manual,2º dono,17.3,993.0,60.0,Maruti
2561.64,120000.0,Gasolina,Individual,Manual,2º dono,17.92,1086.0,62.1,Hyundai
3082.19,58343.0,Gasolina,Concessionaria,Manual,1º dono,21.79,998.0,67.05,Maruti
10136.99,38817.0,Diesel,Distribuidora,Manual,1º dono,27.39,1248.0,74.0,Maruti
7534.25,56494.0,Gasolina,Concessionaria,Manual,1º dono,18.2,1199.0,88.7,Honda
8904.11,5621.0,Gasolina,Concessionaria,Automatico,1º dono,22.0,1197.0,81.8,Maruti
8561.64,25538.0,Gasolina,Concessionaria,Manual,1º dono,16.78,1496.0,88.73,Toyota
8219.18,69779.0,Gasolina,Distribuidora,Automatico,1º dono,22.0,1197.0,81.8,Maruti
6164.38,56290.0,Diesel,Distribuidora,Manual,1º dono,24.0,1186.0,73.97,Hyundai
10671.23,7032.0,Gasolina,Concessionaria,Automatico,1º dono,19.0,1199.0,88.76,Honda
8835.62,11000.0,Gasolina,Distribuidora,Automatico,1º dono,14.3,1598.0,103.5,Skoda
4589.04,90000.0,Diesel,Individual,Manual,2º dono,22.9,1248.0,74.0,Maruti
6684.93,80000.0,Gasolina,Individual,Manual,2º dono,20.85,1197.0,83.14,Maruti
1520.55,110000.0,Gasolina,Individual,Manual,3º dono,15.6,1586.0,104.68,Maruti
8219.18,70000.0,Diesel,Individual,Manual,1º dono,26.21,1248.0,88.5,Maruti
7808.22,5000.0,Gasolina,Individual,Manual,1º dono,21.21,1197.0,81.8,Maruti
1506.85,75000.0,Gasolina,Individual,Manual,2º dono,17.8,1086.0,63.0,Hyundai
5958.89,50000.0,Gasolina,Individual,Manual,1º dono,18.6,1197.0,85.8,Maruti
6712.33,90000.0,Diesel,Individual,Manual,2º dono,20.45,1461.0,83.8,Nissan
4109.59,100000.0,Gasolina,Individual,Manual,2º dono,17.5,1298.0,85.8,Maruti
4794.52,90000.0,Gasolina,Individual,Manual,1º dono,17.8,1199.0,76.8,Chevrolet
